id,title,company_name,location
2763081936,Business Intelligence Analyst,"Amick Brown - SAP, Cloud Technologies and Business Intelligence Staffing & Consulting","Santa Clara, CA"
2749660558,BI analyst with SQL,Vings Technologies,"San Jose, CA"
2749824618,Immediate need of Data Engineer at San Jose CA,Dice,"San Jose, CA"
2718765360,Network Distribution Analyst,Tesla,"Hayward, CA"
2688483976,Senior Analyst Merchandising Data Services,Albertsons Companies,"Pleasanton, CA"
2614105074,Shortage Analyst,"Ross Stores, Inc.","Dublin, CA"
2724519364,"System Administrator, Programmer, and Data Analyst -- Information Technology Consultant - Career",California State University - East Bay,"Hayward, CA"
2743369582,Computer Systems Analyst,ADEX Corporation,"San Jose, CA"
2760416559,Data Engineer,Parker and Lynch,"Sunnyvale, CA"
2756559788,Business Intelligence Analyst,Vings Technologies,"San Jose, CA"
2752982601,Web and Marketing Data Analyst,Dice,"San Jose, CA"
2682416292,Business Intelligence Analyst,Egnyte,"Mountain View, CA"
2741160201,Data Warehouse BI Functional Analyst,Diverse Lynx,"Santa Clara, CA"
2730759076,Data Product Manager/ Sr Business Data Analyst (Product Usage),"Intelliswift Software, Inc.","San Jose, CA"
2750798271,"Senior Data Analyst/Manager, MDM Analytics",BioSpace,"Redwood City, CA"
2748556627,BI Analyst with SQL,Dice,"San Jose, CA"
2749533157,BI analyst with SQL,Dice,"San Jose, CA"
2727705169,Business Metrics/Analytics Analyst [REMOTE],MillenniumSoft Inc,"San Jose, CA"
2754145180,Analyst Business Intelligence,Southern Glazer's Wine & Spirits,"Union City, CA"
2724410027,Data Product Manager/ Sr Business Data Analyst,"Ursus, Inc.","San Jose, CA"
2752226681,Google Feedback Analyst,Diverse Lynx,"San Jose, CA"
2744614644,Data Engineer,Stanford University,"Stanford, CA"
2756456827,Business Intelligence Analyst,Wing,"Palo Alto, CA"
2729564132,Data Engineer,Openmind Technologies Inc.,San Francisco Bay Area
2726883791,Business Intelligence Analyst,IronRidge,"Hayward, CA"
2733671547,Data Engineer I,"Acumen, LLC","Burlingame, CA"
2721736372,"Sr. Analyst, Data & Process",Oportun,"San Carlos, CA"
2731452838,"Data Engineer, Program Analytics",Intuitive,"Sunnyvale, CA"
2741482418,BI Analyst with SQL,Dice,"San Jose, CA"
2752582415,"Senior Analyst, People Analytics",Confluent,"Mountain View, CA"
2755846087,Data/Analytics Engineer,"Intelliswift Software, Inc.","Santa Clara, CA"
2730834132,Business Intelligence Analyst (Contract),Flashii,"Sunnyvale, CA"
2750626497,Data Analyst III (SAP R/3 | Excel | PLM | W2 only),Dice,"Cupertino, CA"
2571806255,Business Intelligence Analyst - IT Research,Stanford Health Care,"Redwood City, CA"
2755480164,Business Intelligence Analyst,Dice,"San Jose, CA"
2731815902,"Data Engineer, Data Science & Analytics",Earnin,"Palo Alto, CA"
2748579541,BI Analyst (BI Functional),Vings Technologies,"San Jose, CA"
2745274843,Business Systems Analyst,Intuit,"Mountain View, CA"
2737663079,Staff Data Engineer (Remote Work From Home),Freedom Financial Network,"San Mateo, CA"
2746645588,Data Mining Analytics Engineer,Intel Corporation,"Santa Clara, CA"
2751946666,Business Intelligence Analyst,Protingent,"Santa Clara, CA"
2744609719,Data Engineer (SQL/Looker),Sharethrough,"San Jose, CA"
2667641069,Business Intelligence Analyst,E-Solutions,"San Jose, CA"
2763117785,PLM Master Data Sr. Analyst,eTeam,"Sunnyvale, CA"
2756442969,Data Engineer,Jobox.ai,"Palo Alto, CA"
2722950445,Data Engineer,Parker and Lynch,"Sunnyvale, CA"
2725008419,Business Intelligence Analyst II,Johnson Controls,"San Jose, CA"
2728562609,Staff Data Engineer,Evisort,"San Mateo, CA"
2746910731,Data Engineer,San Jose Water,"San Jose, CA"
2726526274,Varicent Systems Analyst,"Intelliswift Software, Inc.","Menlo Park, CA"
2702644181,Data Collection Engineer - Contractor,Magic Leap,"Sunnyvale, CA"
2753259319,CPFR Analyst – Up to 120k Salary,Startup in Stealth Mode,"San Jose, CA"
2638611260,Data Governance (Metadata + Collibra),E-Solutions,"San Jose, CA"
2742414631,"Senior Analyst, Commercial Analytics","Intersect ENT, Inc","Menlo Park, CA"
2743391187,Feedback Analyst,Diverse Lynx,"San Jose, CA"
2762900333,Sr.Business Data Analyst with Salesforce exp,Dice,"Milpitas, CA"
2744381928,SAP Data Migration (MDM) Analyst,"I.T. Solutions, Inc.","Foster City, CA"
2740117021,"Business Intelligence Analyst, Sales & Delivery",Tesla,"Fremont, CA"
2731044775,Sr. Distribution Intelligence Analyst,Franklin Templeton,"San Mateo, CA"
2756468924,Data Engineer - Data Processing & Infrastructure,Archer,"Palo Alto, CA"
2743366570,Data Engineer,Resource Logistics Inc.,"Menlo Park, CA"
2733356539,Trade Compliance Reporting Analyst,Accenture,"San Jose, CA"
2730913872,Data Engineer,TEKFORTUNE INC,"Sunnyvale, CA"
2746201689,Business Intelligence Analyst 3,"TalentBurst, an Inc 5000 company","Santa Clara, CA"
2339639039,"Analyst, Business Intelligence",Qualys,"Foster City, CA"
2749236377,IT Systems Analyst,Stanford Federal Credit Union,"Palo Alto, CA"
2720433301,Business Intelligence Analyst-Contracted,IntelliPro,"San Jose, CA"
2731575099,Data Engineer,COGENT Infotech,"San Jose, CA"
2754211690,Data Pipelining Software Engineer,"Pinnacle Group, Inc.","Cupertino, CA"
2755818902,Security Log Analyst,OneLogin,San Francisco Bay Area
2561592897,Data Engineers,E-Solutions,"San Jose, CA"
2763181261,Data Engineer,Dice,"San Jose, CA"
2748475758,Data Operations Support Engineer,Tata Consultancy Services,"Redwood City, CA"
2743400009,Data Engineer,Diverse Lynx,"Sunnyvale, CA"
2547431676,Data Engineer,E-Solutions,"Santa Clara, CA"
2522277736,Data Engineer,E-Solutions,"San Jose, CA"
2697035860,Data Engineer,Veear Projects Inc.,"Cupertino, CA"
2756501854,Data Integration Engineer,Mendel.ai,"San Jose, CA"
2730774913,Data Engineer,Diverse Lynx,"Sunnyvale, CA"
2750628103,Data Engineer,Dice,"Sunnyvale, CA"
2743387125,Data Engineer,Diverse Lynx,"Santa Clara, CA"
2743386438,Data Engineer,Diverse Lynx,"San Jose, CA"
2755673776,Data Engineer,Dice,"Menlo Park, CA"
2513842332,Data Engineer,E-Solutions,"San Jose, CA"
2517745628,Operation data Scientists,E-Solutions,"San Jose, CA"
2731558288,Data Engineer -Pyspark,E-Solutions,"San Jose, CA"
2745760191,Business Intelligence Analyst 3,Ascent Services Group,"Santa Clara, CA"
2756456444,Revenue Ops Analyst,MarkLogic,"San Carlos, CA"
2540020553,Data Engineer,E-Solutions,"San Jose, CA"
2737677717,Billing Analyst,MOLOCO,"Redwood City, CA"
2756471208,Data Tooling and Operations Engineer,Lily AI,"Mountain View, CA"
2731493677,Data Engineer - Computer Vision Research,"Ursus, Inc.","Menlo Park, CA"
2675307970,Product Operations Analyst,C3 AI,"Redwood City, CA"
2700061941,Business Analyst - Junior,Staffigo,"San Jose, CA"
2699216908,Operations Analyst,Western Digital,"Milpitas, CA"
2748952413,"Business Intelligence Analyst, Marketing",PJCC - Peninsula Jewish Community Center,"Foster City, CA"
2750096182,Senior Payment Optimization Analyst,Sizigi,"Santa Clara County, CA"
2722963291,"Sr. Analyst, Marketing Analytics",Oportun,"San Carlos, CA"
2749334114,Backend Tester,Jobvite Middleware Test Company,"San Jose, CA"
2742494111,Business Intelligence Analyst 3 #: 21-13319,"TalentBurst, an Inc 5000 company","Santa Clara, CA"
2749429732,Business Systems Analysts,"Omega Solutions, Inc.","Santa Clara, CA"
2754779405,Junior Growth Analyst,NEXT Music,San Francisco Bay Area
2756472442,SWE - Reliability,Third Wave Automation,"Fremont, CA"
2753814803,DIU Analyst,"Systems Planning and Analysis, Inc.","Sunnyvale, CA"
2732683674,Data Engineer for GBI Sales BAP - 71256,"Pinnacle Group, Inc.","Sunnyvale, CA"
2729961488,To Go Specialist,TGI Fridays,"Union City, CA"
2736086782,"IT Solutions Analyst, IT Operations",Tesla,"Fremont, CA"
2717456064,Sr. IT Financial Analyst,"Ross Stores, Inc.","Dublin, CA"
2746174887,"BI Analyst, Product Finance",Snowflake,"San Mateo, CA"
2743778002,IS Application Support Analyst III (Open & Promotional),County of San Mateo,"San Mateo, CA"
2728185031,Taxonomy Analyst,LinkedIn,"Mountain View, CA"
2635366530,Transportation Analyst,DCL Logistics,"Fremont, CA"
2734419082,Health Industries R&R Epic Risk & Controls Senior Associate,PwC,"San Jose, CA"
2714536473,Data Engineer/Snowflake,E-Solutions,"San Jose, CA"
2749462493,Quote Analyst,Bestronics,"San Jose, CA"
2723807429,Data Engineer – Consultant,Russell Tobin,"Cupertino, CA"
2700061918,Junior Business Analyst,Staffigo,"San Jose, CA"
2624842400,Business Analyst / Data Analysis (Wholesale Banking),E-Solutions,"San Jose, CA"
2747106943,Program Analyst,Spectraforce Technologies,"Menlo Park, CA"
2610047385,IBM Rational CLM SME,E-Solutions,"San Jose, CA"
2740085685,Junior Business Analyst,Staffigo,"San Jose, CA"
2726150256,Go To Market Analyst,Carbon,"Redwood City, CA"
2624882196,BA/DA Regulatory reporting (Data Analysis Exp. Is must) Basel - CCAR,E-Solutions,"San Jose, CA"
2706040800,Data Plane Developer - REMOTE,Jefferson Frank,"Sunnyvale, CA"
2757310730,Jr. Business Analyst,Staffigo,"San Jose, CA"
2758023074,Senior Intrusion Analyst,"Omega Solutions, Inc.","Santa Clara, CA"
2743393735,Callbox Tester role,Diverse Lynx,"Mountain View, CA"
2438150853,Data Science Engineer IV-(Remote Position),Omnicell,"Mountain View, CA"
2533074032,Python Consultant,E-Solutions,"San Jose, CA"
2746663935,Customer Experience Analyst,"Ursus, Inc.","Sunnyvale, CA"
2740835633,Jr. Business Analyst,Staffigo,"San Jose, CA"
2703227283,Pharmacy Senior Clinical Informatics Analyst,Stanford Health Care,"Palo Alto, CA"
2729292099,Junior Business Analyst,Staffigo,"San Jose, CA"
2746120406,Management & Program Analyst,U.S. Department of the Treasury,"San Jose, CA"
2745978072,Billing and Quality Assurance Analyst,AACI (Asian Americans for Community Involvement),"San Jose, CA"
2743381866,AWS Data Engineer,Diverse Lynx,"Santa Clara, CA"
2688419215,Data Engineer BA,E-Solutions,"San Jose, CA"
2744499522,Teradata Data Engineer - Sunnyvale CA/Austin TX,Formac Inc,"Sunnyvale, CA"
2744910612,Junior Business Analyst,Staffigo,"Santa Clara, CA"
2652416121,Senior Imaging Clinical Systems Analyst,Stanford Health Care,"Palo Alto, CA"
2748458982,Senior Business Intelligence Analyst,Snap Inc.,"Mountain View, CA"
2512558219,IT Risk & Controls Health Industry Sr Associate,PwC,"San Jose, CA"
2748467398,Workday Configuration Analyst,Snap Inc.,"Mountain View, CA"
2749270280,Workday Configuration Analyst,Snap Inc.,"Mountain View, CA"
2752329376,Senior Deal Desk Analyst,UserZoom,"San Jose, CA"
2750697389,Business Analyst (Business Intelligence Analyst),Flexon Technologies Inc.,"Pleasanton, CA"
2738620136,GCP Infra SME,Resource Logistics Inc.,"San Jose, CA"
2737656625,Business Analyst/Data Scientist,RichRelevance,"San Jose, CA"
2682397114,Business Operations Reporting Analyst,Stanford Health Care,"Palo Alto, CA"
2754248109,Oracle Data Guard Product Manager,Oracle,"Redwood City, CA"
2724638519,Experienced Client Service Associate - Evercore Wealth Management,Evercore,San Francisco Bay Area
2700064606,Business Analyst Entry Level,Staffigo,"San Jose, CA"
2710592996,Business Analyst - SQL,TEKFORTUNE INC,"San Jose, CA"
2739479489,Senior Business Intelligence Analyst,Albertsons Companies,"Pleasanton, CA"
2667645029,Salesforce System Analyst,E-Solutions,"San Jose, CA"
2746668408,Customer Experience Analyst,"Ursus, Inc.","Sunnyvale, CA"
2744620855,Data Engineer - ETL Design,"Ursus, Inc.","Menlo Park, CA"
2740029820,Business Systems Analyst,City of Sunnyvale,"Sunnyvale, CA"
2749430307,AWS Data Engineer,Diverse Lynx,"Foster City, CA"
2743418194,Business Systems Analyst I (Compliance Analyst),MindSource,"Cupertino, CA"
2721770422,Business Systems Analyst,CBRE,San Francisco Bay Area
2748511471,ML & Data Science Engineer,eTeam,"Sunnyvale, CA"
2743435780,"Governance Analyst , Biz Process Flows",E-Solutions,"San Jose, CA"
2727473008,"Software Engineer, Autopilot Data",Tesla,"Palo Alto, CA"
2444806895,Startup Analyst,KITE,San Francisco Bay Area
2744189713,Quote Analyst,W3Global,"San Jose, CA"
2727474089,"Application Support Analyst, Manufacturing Quality",Tesla,"Fremont, CA"
2748662565,"Training Program Data Analyst, Business Training & Development, NA",TikTok,San Francisco Bay Area
2461521388,Revenue Operations Analyst,C3 AI,"Redwood City, CA"
2734986433,Entry Level Business Analyst,Staffigo,"San Jose, CA"
2749795039,Startup Analyst,KITE,San Francisco Bay Area
2755898967,Data Analytics & Engineering - Data Engineer III Data Engineer III,PRI Global,"Sunnyvale, CA"
2762536731,"Quote Analyst in San Jose, CA, USA",Bestronics,"San Jose, CA"
2753203483,Program Specialist,San Jose State University,"San Jose, CA"
2756441664,Product Operations Analyst (Contract to Permanent),TuSimple,"Mountain View, CA"
2741627863,Product Management Analyst - Data Center,Hitachi Vantara,"Santa Clara, CA"
2734839258,"Business Systems Analyst, Vision Automation",Tesla,"Fremont, CA"
2710930013,Associate Business Systems Analyst,Bio-Rad Laboratories,"Pleasanton, CA"
2743360643,Epic Business Intelligence Reporting and Analytics Developer/Analyst,"Omega Solutions, Inc.","Santa Clara, CA"
2560765597,"Analyst I/II, QC Analytical",Astellas Gene Therapies,San Francisco Bay Area
2752300656,Teradata Data Engineer - Sunnyvale CA/Austin TX,Dice,"Sunnyvale, CA"
2740279657,IT Analyst - Quality Management Systems,Varian,"Palo Alto, CA"
2756443277,Product Operations Analyst (Contract to Permanent),TuSimple,"San Jose, CA"
2745298949,Senior Systems Analyst,VisitorsCoverage Inc.,"Santa Clara, CA"
2732464902,Expert Specialist,ATR International,"Santa Clara, CA"
2725725079,ML & Data Science Engineer,eTeam,"San Jose, CA"
2487426625,Data Science Engineer,FinTech LLC,"San Jose, CA"
2723364784,Clinical Financial Analyst,Stanford University School of Medicine,"Palo Alto, CA"
2743362570,Epic Business Intelligence Reporting and Analytics Developer/Analyst,"Omega Solutions, Inc.","Santa Clara, CA"
2756475109,Speech Recognition Engineer,Otter.ai,"Los Altos, CA"
2687468436,Participants - User Study,TransPerfect,San Francisco Bay Area
2490119319,Business system analyst with experience in Appeals and Grievances areas (Medicare) & Provider area,E-Solutions,"San Jose, CA"
2739815863,"$500 Sign On Bonus ABA Behavior Technician-Pleasanton, CA",Butterfly Effects,"Pleasanton, CA"
2748435147,"Senior Analyst, Marketing Analytics","Ross Stores, Inc.","Dublin, CA"
2731547716,Principal Data Engineer,Shutterfly,"Redwood City, CA"
2750166004,Salesforce Administrator & Analyst (Remote or On-Site) - Full-Time,Boys & Girls Clubs of the Peninsula,"Menlo Park, CA"
2753818202,DIU Program Analyst,"Systems Planning and Analysis, Inc.","Sunnyvale, CA"
2743360644,Epic Business Intelligence Reporting and Analytics Developer/Analyst,"Omega Solutions, Inc.","Santa Clara, CA"
2751941360,Business Systems Analyst,IntelliPro,"San Jose, CA"
2756469781,Customer Success Analyst - Bay Area,MOLOCO,"Redwood City, CA"
2717454412,Senior Docket Analyst,Cooley LLP,"Palo Alto, CA"
2748549726,"Senior Business Insights Analyst, - Sales Enablement (Remote)",Stryker,"San Jose, CA"
2755064313,Business Systems Analyst,"TalentBurst, an Inc 5000 company","Santa Clara, CA"
2751173702,Salesforce Administrator & Analyst (Remote or On-Site),Boys & Girls Clubs of the Peninsula,"Menlo Park, CA"
2730082854,Workday HCM/Security Analyst-(Remote),Agilent Technologies,"Santa Clara, CA"
2743389720,Business Analyst (Master Data Governance Experience and strong knowledge/hands on SQL),Diverse Lynx,"Santa Clara, CA"
2687470359,Participants - User Study,TransPerfect,"San Jose, CA"
2716598879,"Analyst - Diversity, Equity and Inclusion",Western Digital,"San Jose, CA"
2755897498,Sr. Staff Analyst,AMISEQ,"San Mateo, CA"
2727454719,"Senior Analyst, Product Analytics",Druva,"Sunnyvale, CA"
2751345809,QA Analyst I – Data Quality,Russell Tobin,"Menlo Park, CA"
2743228248,Sales Reporting Analyst,Quotient Technology Inc.,"Mountain View, CA"
2737907994,Business System Analyst,Vertisystem,"San Mateo County, CA"
2693791253,Staff / Senior Statistical Analyst,"GRAIL, Inc.","Menlo Park, CA"
2753812940,DIU Engagement Analyst,"Systems Planning and Analysis, Inc.","Sunnyvale, CA"
2745252043,Epic Business Intelligence Reporting and Analytics Developer/Analyst,"Omega Solutions, Inc.","Santa Clara, CA"
2753067845,Formal Methods Researcher,AVA Consulting,"Mountain View, CA"
2728805080,Cloud Data Engineer for GBI Channel Sales - 71253,"Pinnacle Group, Inc.","Sunnyvale, CA"
2742221782,Lead Data Engineer-2,U.S. Bank,"Cupertino, CA"
2720079260,Senior EPIC Professional Billing Analyst,Alameda Health System,"San Leandro, CA"
2522810721,Business Analyst (with SQL Experience),E-Solutions,"San Jose, CA"
2741141852,Business Systems Analyst,"Omega Solutions, Inc.","Santa Clara, CA"
2656350144,Software Engineer - Data Infrastructure,Plaid,San Francisco Bay Area
2723386544,Physician Coding Quality Analyst,Stanford University,"Redwood City, CA"
2743426337,Azure Data Engineer,TechDigital Corporation,"Foster City, CA"
2723140843,Transportation Analyst,Topcon Positioning Systems,"Livermore, CA"
2753318335,Sr BI Functional Analyst,TEKFORTUNE INC,"Sunnyvale, CA"
2739347385,Business Systems Analyst,Collabera Inc.,"Sunnyvale, CA"
2763289590,Business Systems Analyst,VIAVI Solutions,"San Jose, CA"
2729332420,Data Migration Consultants/ Developers (Heterogeneous Migrations),Resource Logistics Inc.,"San Jose, CA"
2749981899,Senior BI Analyst,Epicor Software,"Dublin, CA"
2750695787,Entry Level Quality Control Analyst I,Arbor Vita Corporation,"Fremont, CA"
2752819703,Business Systems Analyst,County of Santa Clara,"San Jose, CA"
2702800919,Business Systems Analyst,"TalentBurst, an Inc 5000 company","Pleasanton, CA"
2752986281,IT Procurement and Planning Analyst,Dice,"Sunnyvale, CA"
2756057176,Senior Systems Analyst,Dice,"Santa Clara, CA"
